release_year,release_era,achievements,achievements_missing,original_price,is_free,developer,publisher,genre_action,genre_adventure,genre_casual,genre_indie,genre_rpg,genre_simulation,genre_strategy,genre_sports,genre_racing,genre_free_to_play,genre_massively_multiplayer,genre_early_access,genre_utilities,tag_action,tag_indie,tag_adventure,tag_rpg,tag_strategy,tag_casual,tag_simulation,tag_sports,tag_racing,tag_multiplayer,tag_fps,tag_shooter,tag_singleplayer,success
2018.0,2017-2019,,1,0.0,1,"CREATIVE ASSEMBLY,Feral Interactive","SEGA,Feral Interactive,SEGA,Feral Interactive",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,14.0,0,6.99,0,Redact Games,"Redact Games,Redact Games",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006.0,2006-2010,,1,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.,PopCap Games, Inc.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014.0,2014-2016,29.0,0,,0,Choice of Games,"Choice of Games,Choice of Games",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2019.0,2017-2019,26.0,0,14.99,0,Bacus Studios,"Graffiti Games,Graffiti Games",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2018.0,2017-2019,,1,5.99,0,Digital Confectioners,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,16.0,0,9.99,0,Trese Brothers,"Trese Brothers,Trese Brothers",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
2016.0,2014-2016,31.0,0,3.99,0,inVantage Technologies,"inVantage Technologies,inVantage Technologies",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2018.0,2017-2019,63.0,0,29.99,0,Ghost Ship Games,"Coffee Stain Publishing,Coffee Stain Publishing",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
2018.0,2017-2019,,1,4.99,0,Optical Override,"Optical Override,Optical Override",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2019.0,2017-2019,15.0,0,4.99,0,doinksoft,"Devolver Digital,Devolver Digital",1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
2010.0,2006-2010,,1,9.99,0,"2K Czech,Feral Interactive (Mac)","2K,Feral Interactive (Mac),2K,Feral Interactive (Mac)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,8.0,0,0.99,0,"MyDreamForever_Old,Dark Light Studio","Dark Light Studio,Dark Light Studio",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,,1,11.99,0,Eversim,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,35.0,0,18.99,0,Bulldog Interactive,"Bulldog Interactive,Bulldog Interactive",1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
2016.0,2014-2016,53.0,0,7.99,0,Peak Angle Team,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
2019.0,2017-2019,17.0,0,0.0,1,SRS Games,"SRS Games,SRS Games",1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2018.0,2017-2019,5.0,0,24.77,0,Snkl Studio,"Snkl Studio,Snkl Studio",0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2017.0,2017-2019,75.0,0,5.99,0,"Mobo Studio,Acram Digital","Mobo Studio,Mobo Studio",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
2016.0,2014-2016,,1,14.99,0,FSDG Online,"Dovetail Games - Flight,Dovetail Games - Flight",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018.0,2017-2019,29.0,0,,0,Portalarium,"Portalarium,Portalarium",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2018.0,2017-2019,43.0,0,19.99,0,Artdink,"BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
2019.0,2017-2019,,1,0.99,0,Firehawk Studios,"Firehawk Studios,Firehawk Studios",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,16.0,0,12.99,0,"COLOPL, Inc.","COLOPL, Inc.,COLOPL, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013.0,2011-2013,,1,6.99,0,"Darkworks,Spiral House","THQ Nordic,THQ Nordic",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,22.0,0,24.99,0,Argent Games,"Argent Games,Argent Games",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,43.0,0,4.99,0,"bluebox interactive,RoJarl Entertainment","bluebox interactive,bluebox interactive",1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2018.0,2017-2019,,1,1.99,0,meokigame,"Zotdinex,Zotdinex",0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
2016.0,2014-2016,24.0,0,1.99,0,team BitClub,"team BitClub , Sunken Treasure Games,team BitClub , Sunken Treasure Games",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
2019.0,2017-2019,98.0,0,,0,99Games Online Pvt. Ltd.,"99Games Online Pvt. Ltd.,99Games Online Pvt. Ltd.",0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2014.0,2014-2016,,1,7.99,0,Deadghost Interactive,"Deadghost Interactive,Deadghost Interactive",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
2016.0,2014-2016,36.0,0,4.99,0,Afrobeast Games,"Afrobeast PTY. LTD.,Afrobeast PTY. LTD.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,,1,3.99,0,A.J Starkey Enterprises,"A.J Starkey Enterprises,A.J Starkey Enterprises",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,31.0,0,4.99,0,Tin Man Games,"Tin Man Games,Tin Man Games",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
2015.0,2014-2016,18.0,0,5.99,0,Nerdook Productions,"Digerati,Digerati",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,19.0,0,9.99,0,Sluggerfly,"Sluggerfly,Sluggerfly",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1
2016.0,2014-2016,,1,0.99,0,Fabio Ferrara,"Chubby Pixel,Chubby Pixel",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,17.0,0,4.99,0,Just1337 Studio,"Just1337 Publisher,Just1337 Publisher",1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2012.0,2011-2013,21.0,0,5.99,0,roseVeRte,"roseVeRte,roseVeRte",0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
2012.0,2011-2013,64.0,0,14.99,0,Gaming Minds Studios,"Kalypso Media Digital,Kalypso Media Digital",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
2018.0,2017-2019,,1,86.56,0,КиКо,"КиКо,КиКо",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,50.0,0,,0,momoStorm Entertainment,"momoStorm Entertainment,momoStorm Entertainment",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2016.0,2014-2016,,1,6.99,0,Paradox Development Studio,"Paradox Interactive,Paradox Interactive",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2019.0,2017-2019,21.0,0,19.99,0,Ground Shatter,"Rising Star Games,Rising Star Games",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2015.0,2014-2016,,1,0.99,0,"Diggidy.net, LLC","Diggidy.net, LLC,Diggidy.net, LLC",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017.0,2017-2019,40.0,0,29.99,0,The Farm 51,"BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
2018.0,2017-2019,,1,0.0,1,Monomi Park,,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2012.0,2011-2013,61.0,0,9.99,0,Q-Games Ltd.,"Q-Games Ltd.,Q-Games Ltd.",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
2017.0,2017-2019,6.0,0,0.99,0,hallunazigames,"hallunazigames,hallunazigames",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2015.0,2014-2016,40.0,0,9.99,0,Bits & Beasts,"Finji,Finji",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
2019.0,2017-2019,15.0,0,,0,BigBro Games,"BigBro Games,BigBro Games",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,,1,2.99,0,Pixelated Cupcake,"Pixelated Cupcake,Pixelated Cupcake",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,38.0,0,,0,The Artistocrats,"Slitherine Ltd.,Slitherine Ltd.",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
2016.0,2014-2016,16.0,0,4.99,0,bad chalk,"bad chalk,bad chalk",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,24.0,0,19.99,0,Sushee,"Square Enix,Forever Entertainment S. A.,Square Enix,Forever Entertainment S. A.",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2013.0,2011-2013,19.0,0,14.99,0,ACE Team,"SEGA,SEGA",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1
2016.0,2014-2016,7.0,0,1.99,0,Tonguç Bodur,"Tonguç Bodur,Tonguç Bodur",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2016.0,2014-2016,67.0,0,,0,Artplant,"Artplant,Artplant",1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
2015.0,2014-2016,,1,1.99,0,Rocksteady Studios,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,,1,56.86,0,ANPA.US,"ANPA.US,ANPA.US",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,,1,0.0,1,"The Abbot's Book, LLC","Blackthorn Media, LLC,Blackthorn Media, LLC",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,0.99,0,Nekyau Games,"Nekyau,Nekyau",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,178.0,0,24.99,0,Crate Entertainment,"Crate Entertainment,Crate Entertainment",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
2019.0,2017-2019,9.0,0,47.86,0,KishMish Games,"KishMish Games,KishMish Games",0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2015.0,2014-2016,21.0,0,0.99,0,marbenx,"marbenx,marbenx",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
2018.0,2017-2019,,1,0.99,0,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.,What Pumpkin Games, Inc.",0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2015.0,2014-2016,,1,1.99,0,Killer Teapot Games,"Killer Teapot Games,Killer Teapot Games",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,9.99,0,The Astronauts,"The Astronauts,The Astronauts",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,25.0,0,2.99,0,"Buff Studio Co.,Ltd.","Buff Studio Co.,Ltd.,Buff Studio Co.,Ltd.",1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2017.0,2017-2019,40.0,0,19.99,0,Keen Games,"505 Games,505 Games",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1
2014.0,2014-2016,,1,,0,Desert Owl Games LLC,"Desert Owl Games LLC,Desert Owl Games LLC",0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
2017.0,2017-2019,30.0,0,109.96,0,Corbie Games,"Daedalic Entertainment,Daedalic Entertainment",0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
2019.0,2017-2019,26.0,0,4.99,0,GrizzlyGames,"GrizzlyGames,GrizzlyGames",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2014.0,2014-2016,,1,12.99,0,KTX Software,"Signo & Arte,Signo & Arte",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,2011-2013,38.0,0,5.99,0,Lonely Troops,"Lonely Troops,Lonely Troops",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
2017.0,2017-2019,12.0,0,14.99,0,Crash Wave Games Inc.,"Crash Wave Games Inc.,Crash Wave Games Inc.",0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2016.0,2014-2016,,1,9.99,0,Z-Software GmbH,"familyplay,familyplay",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2012.0,2011-2013,,1,2.99,0,"Gaslamp Games, Inc.","Gaslamp Games, Inc.,Gaslamp Games, Inc.",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2008.0,2006-2010,,1,9.99,0,BattleGoat Studios,"BattleGoat Studios,BattleGoat Studios",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2009.0,2006-2010,,1,19.99,0,The Sims Studio,"Electronic Arts,Electronic Arts",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1
2015.0,2014-2016,,1,,0,Eutechnyx,"Dusenberry Martin Racing,Dusenberry Martin Racing",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019.0,2017-2019,,1,2.99,0,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.,CAPCOM Co., Ltd.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2017-2019,,1,4.99,0,Anisoptera Games,,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,0.0,1,Timedrop Studios,"Timedrop Studios,Timedrop Studios",1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,14.99,0,Frontier Developments,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2016.0,2014-2016,5.0,0,5.99,0,Hexage,"Hexage,Hexage",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2015.0,2014-2016,,1,9.99,0,PlayWay SA,"Ravenscourt,PlayWay SA,Ravenscourt,PlayWay SA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016.0,2014-2016,32.0,0,9.99,0,Baroque Decay,"Baroque Decay,Baroque Decay",0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2015.0,2014-2016,,1,4.99,0,NetherRealm Studios,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2014-2016,12.0,0,4.99,0,Creobit,"8Floor,8Floor",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,88.0,0,19.99,0,SomaSim,"Kasedo Games,Kasedo Games",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2011.0,2011-2013,,1,9.99,0,TimeGate Studios,"Atari,Atari",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
2015.0,2014-2016,,1,5.99,0,Phr00t's Software,"Phr00t's Software,Phr00t's Software",1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2017.0,2017-2019,24.0,0,,0,JoyBits Ltd.,"JoyBits Ltd.,JoyBits Ltd.",0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2016.0,2014-2016,,1,4.99,0,Kirklight Games,"Kirklight Games,Kirklight Games",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
2010.0,2006-2010,,1,9.99,0,Blind Mind Studios,"Blind Mind Studios,Blind Mind Studios",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2016.0,2014-2016,,1,6.99,0,Volumetric Games,"Volumetric Games,Volumetric Games",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,25.0,0,3.99,0,Ed Findlay,"Ed Findlay,Ed Findlay",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,,1,39.99,0,Frontwing,"Frontwing USA,Frontwing USA",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
2018.0,2017-2019,4.0,0,1.99,0,"Yunus Ayyildiz,Ozan Çelik","Yunus Ayyildiz,Yunus Ayyildiz",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2016.0,2014-2016,20.0,0,1.99,0,Valorware,"Valorware,Valorware",1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2014.0,2014-2016,,1,8.99,0,gnifrebel Games UG,"gnifrebel Games UG,gnifrebel Games UG",0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2014.0,2014-2016,,1,9.99,0,"Alawar,Whalebox Studio","Viva  Media Inc,Viva  Media Inc",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,,1,9.99,0,Stegosoft Games,"Stegosoft Games,Stegosoft Games",1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
2016.0,2014-2016,28.0,0,14.99,0,Petroglyph,"Petroglyph,Petroglyph",0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
2018.0,2017-2019,,1,4.99,0,Haemimont Games,"Paradox Interactive,Paradox Interactive",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018.0,2017-2019,101.0,0,24.99,0,Stoic,"Versus Evil,Versus Evil",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
2019.0,2017-2019,,1,36.73,0,RewindApp,"RewindApp,RewindApp",0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0
2016.0,2014-2016,,1,0.99,0,SCS Software,"SCS Software,SCS Software",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014.0,2014-2016,8.0,0,4.99,0,Ludosity,"Ludosity,Ludosity",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
2014.0,2014-2016,6.0,0,9.99,0,Firebase Industries Ltd.,"Firebase Industries Ltd.,Firebase Industries Ltd.",0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2016.0,2014-2016,16.0,0,6.99,0,HuniePot,"HuniePot,HuniePot",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
2018.0,2017-2019,49.0,0,3.99,0,"IndieLip,Dmitriy Uvarov","IndieLip,IndieLip",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,45.0,0,19.99,0,Endnight Games Ltd,"Endnight Games Ltd,Endnight Games Ltd",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
2016.0,2014-2016,53.0,0,19.99,0,"2K Marin,2K China,Digital Extremes,2K Australia,Blind Squirrel","2K,2K",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
2016.0,2014-2016,30.0,0,0.99,0,cbritez,"cbritez,cbritez",1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2016.0,2014-2016,,1,,0,Great War Team,"Best Way Soft,Best Way Soft",1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2012.0,2011-2013,,1,0.0,1,Chuck Wilson,"Chuck Wilson,Chuck Wilson",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2018.0,2017-2019,25.0,0,2.99,0,SOG,"SOG,SOG",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2016.0,2014-2016,21.0,0,9.99,0,Game Developer X,"Game Developer X,Game Developer X",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1
2018.0,2017-2019,,1,44.99,0,Bohemia Interactive,"Bohemia Interactive,Bohemia Interactive",1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1
2017.0,2017-2019,23.0,0,9.99,0,Point Blank Games,"EuroVideo Medien ,EuroVideo Medien ",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,,1,14.99,0,Titan Forge Games,"Hi-Rez Studios,Hi-Rez Studios",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,2017-2019,10.0,0,17.99,0,Stupid Stupid Games,"Stupid Stupid Games,Stupid Stupid Games",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2019.0,2017-2019,,1,9.99,0,SEGA,"SEGA,SEGA",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,36.73,0,RewindApp,"RewindApp,RewindApp",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014.0,2014-2016,50.0,0,9.99,0,Exkee,"Exkee,Exkee",1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
2017.0,2017-2019,,1,14.99,0,Paradox Development Studio,"Paradox Interactive,Paradox Interactive",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2014.0,2014-2016,,1,34.99,0,Pictopotamus,"Pictopotamus,Pictopotamus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2017-2019,,1,3.99,0,RainySoft,"RainySoft,RainySoft",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2017-2019,,1,6.99,0,Reikon Games,"Devolver Digital,Laced Records,Devolver Digital,Laced Records",1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2014-2016,26.0,0,14.99,0,Might and Delight,"Might and Delight,Might and Delight",0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
2015.0,2014-2016,21.0,0,9.99,0,RadiationBurn,"RadiationBurn,RadiationBurn",0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2017.0,2017-2019,,1,6.99,0,Iron Galaxy,"Xbox Game Studios,Xbox Game Studios",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
